genes,,
Name,Symbol,Cross-references
"NOP2/Sun domain family, member 5 pseudogene 2",NSUN5P2,"Ensembl:ENSG00000106133, HGNC:HGNC:16609, ModBase:Q63ZY6, NCBI Gene:260294, RefSeq DNA:NT_007758, RefSeq DNA:NT_079593, RefSeq Protein:NP_001034576, RefSeq Protein:NP_115534, RefSeq Protein:NP_683738, RefSeq RNA:NM_001039487, RefSeq RNA:NM_032158, RefSeq RNA:NM_148936, RefSeq RNA:NR_033323, UniProtKB:Q63ZY6"
pentatricopeptide repeat domain 1,PTCD1,"Ensembl:ENSG00000106246, Ensembl:ENSG00000248919, GeneCard:PTCD1, HGNC:HGNC:22198, HumanCyc Gene:HS12628, ModBase:O75127, NCBI Gene:26024, RefSeq DNA:NT_007933, RefSeq DNA:NT_079595, RefSeq Protein:NP_056360, RefSeq RNA:NM_015545, UniProtKB:A4D273, UniProtKB:O75127"
sorting nexin 8,SNX8,"Ensembl:ENSG00000106266, GenAtlas:SNX8, GeneCard:SNX8, HGNC:HGNC:14972, HumanCyc Gene:HS02878, ModBase:Q9Y5X2, NCBI Gene:29886, RefSeq DNA:NT_007819, RefSeq DNA:NT_079592, RefSeq Protein:NP_037453, RefSeq RNA:NM_013321, UCSC Genome Browser:NM_013321, UniProtKB:Q9Y5X2"
aminoacyl tRNA synthetase complex interacting multifunctional protein 2,AIMP2,"Ensembl:ENSG00000106305, GeneCard:AIMP2, HGNC:HGNC:20609, HumanCyc Gene:HS02885, NCBI Gene:7965, OMIM:600859, RefSeq DNA:NT_007819, RefSeq DNA:NT_079592, RefSeq Protein:NP_006294, RefSeq RNA:NM_006303, UniProtKB:Q13155"
paired box 4,PAX4,"Ensembl:ENSG00000106331, GenAtlas:PAX4, GeneCard:PAX4, HGNC:HGNC:8618, HumanCyc Gene:HS02890, ModBase:O43316, NCBI Gene:5078, OMIM:125853, OMIM:167413, OMIM:612225, OMIM:612227, RefSeq DNA:NG_012848, RefSeq DNA:NT_007933, RefSeq DNA:NT_079596, RefSeq Protein:NP_006184, RefSeq RNA:NM_006193, UCSC Genome Browser:NM_006193, UniProtKB:O43316"
monoacylglycerol O-acyltransferase 3,MOGAT3,"Ensembl:ENSG00000106384, GeneCard:MOGAT3, HGNC:HGNC:23249, ModBase:Q86VF5, NCBI Gene:346606, OMIM:610184, RefSeq DNA:NT_007933, RefSeq DNA:NT_079596, RefSeq Protein:NP_835470, RefSeq RNA:NM_178176, UniProtKB:Q86VF5"
myosin light chain 10,MYL10,"Ensembl:ENSG00000106436, GeneCard:MYL10, HGNC:HGNC:29825, HumanCyc Gene:HS02908, NCBI Gene:93408, RefSeq DNA:NT_007933, RefSeq DNA:NT_079596, RefSeq Protein:NP_612412, RefSeq RNA:NM_138403, UniProtKB:Q9BUA6"
actin related protein 3C,ACTR3C,"Ensembl:ENSG00000106526, GeneCard:ACTR3C, HGNC:HGNC:37282, NCBI Gene:653857, RefSeq DNA:NT_007914, RefSeq DNA:NT_079596, RefSeq Protein:NP_001157930, RefSeq Protein:NP_001157931, RefSeq Protein:XP_002342834, RefSeq Protein:XP_002344443, RefSeq Protein:XP_002346107, RefSeq RNA:NM_001164458, RefSeq RNA:NM_001164459, RefSeq RNA:XM_002342793, RefSeq RNA:XM_002344402, RefSeq RNA:XM_002346066, UniProtKB:Q9C0K3"
transmembrane protein 176B,TMEM176B,"Ensembl:ENSG00000106565, GeneCard:TMEM176B, HGNC:HGNC:29596, HumanCyc Gene:HS02923, NCBI Gene:28959, OMIM:610385, RefSeq DNA:NT_007914, RefSeq DNA:NT_079596, RefSeq Protein:NP_001094781, RefSeq Protein:NP_001094782, RefSeq Protein:NP_001094783, RefSeq Protein:NP_001094784, RefSeq Protein:NP_054739, RefSeq RNA:NM_001101311, RefSeq RNA:NM_001101312, RefSeq RNA:NM_001101313, RefSeq RNA:NM_001101314, RefSeq RNA:NM_014020, UniProtKB:Q3YBM2"
mitochondrial ribosomal protein L32,MRPL32,"Ensembl:ENSG00000106591, GenAtlas:MRPL32, GeneCard:MRPL32, HGNC:HGNC:14035, HumanCyc Gene:HS02927, ModBase:Q9BYC8, NCBI Gene:64983, OMIM:611839, RefSeq DNA:NT_007819, RefSeq DNA:NT_079592, RefSeq Protein:NP_114109, RefSeq RNA:NM_031903, UCSC Genome Browser:NM_031903, UniProtKB:A4D1V4, UniProtKB:Q9BYC8"
upregulator of cell proliferation,URGCP,"Ensembl:ENSG00000106608, GeneCard:URGCP, HGNC:HGNC:30890, HumanCyc Gene:HS12638, NCBI Gene:55665, OMIM:610337, RefSeq DNA:NT_007819, RefSeq DNA:NT_079592, RefSeq Protein:NP_001071131, RefSeq Protein:NP_001071132, RefSeq Protein:NP_060390, RefSeq RNA:NM_001077663, RefSeq RNA:NM_001077664, RefSeq RNA:NM_017920, UniProtKB:Q8TCY9"
transmembrane protein 248,TMEM248,"Ensembl:ENSG00000106609, GeneCard:C7orf42, HGNC:HGNC:25476, HumanCyc Gene:HS12639, ModBase:Q9NWD8, NCBI Gene:55069, RefSeq DNA:NT_007933, RefSeq DNA:NT_079593, RefSeq Protein:NP_060464, RefSeq RNA:NM_017994, UniProtKB:Q9NWD8"
stromal antigen 3-like 4,STAG3L4,"Ensembl:ENSG00000106610, GeneCard:STAG3L4, HGNC:HGNC:33887, HumanCyc Gene:HS02929, NCBI Gene:64940, RefSeq DNA:NT_007933, RefSeq DNA:NT_079593, RefSeq Protein:NP_075057, RefSeq RNA:NM_022906, UniProtKB:Q8TBR4"
spermatogenesis associated 6 like,SPATA6L,"Ensembl:ENSG00000106686, GeneCard:C9orf68, HGNC:HGNC:25472, HumanCyc Gene:HS12642, ModBase:Q8N4H0, NCBI Gene:55064, RefSeq DNA:NT_008413, RefSeq Protein:NP_001034484, RefSeq RNA:NM_001039395, UniProtKB:B4DIY4"
spindlin 1,SPIN1,"Ensembl:ENSG00000106723, GeneCard:SPIN1, HGNC:HGNC:11243, HumanCyc Gene:HS02946, ModBase:Q9Y657, NCBI Gene:10927, OMIM:609936, RefSeq DNA:NT_008470, RefSeq Protein:NP_006708, RefSeq RNA:NM_006717, UniProtKB:A8K0X6, UniProtKB:Q9Y657"
nicotinamide riboside kinase 1,NMRK1,"Ensembl:ENSG00000106733, GeneCard:C9orf95, HGNC:HGNC:26057, HumanCyc Gene:HS02947, ModBase:Q9NWW6, NCBI Gene:54981, OMIM:608704, RefSeq DNA:NT_008470, RefSeq Protein:NP_001121075, RefSeq Protein:NP_060351, RefSeq RNA:NM_001127603, RefSeq RNA:NM_017881, RefSeq RNA:NR_023352, UniProtKB:Q9NWW6"
transmembrane protein 245,TMEM245,"Ensembl:ENSG00000106771, GenAtlas:C9orf5, GeneCard:C9orf5, HGNC:HGNC:1363, HumanCyc Gene:HS02948, NCBI Gene:23731, RefSeq DNA:NT_008470, RefSeq Protein:NP_001093204, RefSeq Protein:NP_114401, RefSeq RNA:NM_001099734, RefSeq RNA:NM_032012, UCSC Genome Browser:NM_032012, UniProtKB:Q9H330"
tripartite motif containing 14,TRIM14,"Ensembl:ENSG00000106785, GenAtlas:TRIM14, GeneCard:TRIM14, HGNC:HGNC:16283, HumanCyc Gene:HS02950, ModBase:Q14142, NCBI Gene:9830, OMIM:606556, RefSeq DNA:NT_008470, RefSeq Protein:NP_055603, RefSeq Protein:NP_150088, RefSeq Protein:NP_150089, RefSeq Protein:NP_150090, RefSeq RNA:NM_014788, RefSeq RNA:NM_033219, RefSeq RNA:NM_033220, RefSeq RNA:NM_033221, UCSC Genome Browser:NM_014788, UniProtKB:Q14142, UniProtKB:Q548W9"
"TLE family member 4, transcriptional corepressor",TLE4,"Ensembl:ENSG00000106829, GenAtlas:TLE4, GeneCard:TLE4, HGNC:HGNC:11840, HumanCyc Gene:HS02957, ModBase:Q9ULF9, NCBI Gene:7091, OMIM:605132, RefSeq DNA:NT_008470, RefSeq Protein:NP_008936, RefSeq RNA:NM_007005, UniProtKB:O60756, UniProtKB:Q04727"
prostaglandin reductase 1,PTGR1,"Ensembl:ENSG00000106853, GeneCard:PTGR1, HGNC:HGNC:18429, HumanCyc Gene:HS02959, ModBase:Q14914, NCBI Gene:22949, OMIM:601274, RefSeq DNA:NT_008470, RefSeq Protein:NP_001139580, RefSeq Protein:NP_001139581, RefSeq Protein:NP_036344, RefSeq RNA:NM_001146108, RefSeq RNA:NM_001146109, RefSeq RNA:NM_012212, UniProtKB:B4DPK3, UniProtKB:Q14914"
sushi domain containing 1,SUSD1,"Ensembl:ENSG00000106868, GeneCard:SUSD1, HGNC:HGNC:25413, HumanCyc Gene:HS02960, ModBase:Q9NTA7, NCBI Gene:64420, RefSeq DNA:NT_008470, RefSeq Protein:NP_071931, RefSeq RNA:NM_022486, UniProtKB:Q6UWL2"
AT-hook transcription factor,AKNA,"Ensembl:ENSG00000106948, GeneCard:AKNA, HGNC:HGNC:24108, HumanCyc Gene:HS12646, ModBase:Q64FY2, NCBI Gene:80709, OMIM:605729, RefSeq DNA:NT_008470, RefSeq Protein:NP_110394, RefSeq RNA:NM_030767, UniProtKB:Q64FY1, UniProtKB:Q7Z591"
relaxin 1,RLN1,"Ensembl:ENSG00000107018, GenAtlas:RLN1, GeneCard:RLN1, HGNC:HGNC:10026, HumanCyc Gene:HS02968, NCBI Gene:6013, OMIM:179730, RefSeq DNA:NT_008413, RefSeq Protein:NP_008842, RefSeq RNA:NM_006911, UCSC Genome Browser:NM_006911, UniProtKB:P04808"
plasminogen receptor with a C-terminal lysine,PLGRKT,"Ensembl:ENSG00000107020, GeneCard:C9orf46, HGNC:HGNC:23633, HumanCyc Gene:HS12647, NCBI Gene:55848, RefSeq DNA:NT_008413, RefSeq Protein:NP_060935, RefSeq RNA:NM_018465, UniProtKB:Q9HBL7"
"RIC1 homolog, RAB6A GEF complex partner 1",RIC1,"Ensembl:ENSG00000107036, GeneCard:KIAA1432, HGNC:HGNC:17686, NCBI Gene:57589, OMIM:610354, RefSeq DNA:NT_008413, RefSeq Protein:NP_001129392, RefSeq Protein:NP_001193486, RefSeq Protein:NP_065880, RefSeq RNA:NM_001135920, RefSeq RNA:NM_001206557, RefSeq RNA:NM_020829, UniProtKB:B2RN24, UniProtKB:Q4ADV7"
"RGP1 homolog, RAB6A GEF complex partner 1",RGP1,"Ensembl:ENSG00000107185, GeneCard:RGP1, HGNC:HGNC:21965, HumanCyc Gene:HS12652, ModBase:Q92546, NCBI Gene:9827, RefSeq DNA:NT_008413, RefSeq Protein:NP_001073965, RefSeq RNA:NM_001080496"
ATP binding cassette subfamily A member 2,ABCA2,"Ensembl:ENSG00000107331, GenAtlas:ABCA2, GeneCard:ABCA2, HGNC:HGNC:32, HumanCyc Gene:HS02990, ModBase:Q9BZC7, NCBI Gene:20, OMIM:600047, RefSeq DNA:NG_011789, RefSeq DNA:NT_024000, RefSeq Protein:NP_001597, RefSeq Protein:NP_997698, RefSeq RNA:NM_001606, RefSeq RNA:NM_212533, UCSC Genome Browser:NM_001606, UniProtKB:Q9HC28"
ubiquitin conjugating enzyme E2 R2,UBE2R2,"Ensembl:ENSG00000107341, GeneCard:UBE2R2, HGNC:HGNC:19907, HumanCyc Gene:HS02992, ModBase:Q712K3, NCBI Gene:54926, OMIM:612506, RefSeq DNA:NT_008413, RefSeq Protein:NP_060281, RefSeq RNA:NM_017811, UniProtKB:Q712K3"
abhydrolase domain containing 17B,ABHD17B,"Ensembl:ENSG00000107362, GeneCard:FAM108B1, HGNC:HGNC:24278, HumanCyc Gene:HS02993, ModBase:Q5VST6, NCBI Gene:51104, RefSeq DNA:NT_008470, RefSeq Protein:NP_001020951, RefSeq Protein:NP_057098, RefSeq RNA:NM_001025780, RefSeq RNA:NM_016014, UniProtKB:Q5VST6"
"polycystin 2 like 1, transient receptor potential cation channel",PKD2L1,"Ensembl:ENSG00000107593, GenAtlas:PKD2L1, GeneCard:PKD2L1, HGNC:HGNC:9011, HumanCyc Gene:HS03009, IUPHAR Receptor:505, ModBase:Q9P0L9, NCBI Gene:9033, OMIM:604532, RefSeq DNA:NT_030059, RefSeq Protein:NP_057196, RefSeq RNA:NM_016112, UCSC Genome Browser:NM_016112, UniProtKB:Q9P0L9"
tRNA aspartic acid methyltransferase 1,TRDMT1,"Ensembl:ENSG00000107614, GeneCard:TRDMT1, HGNC:HGNC:2977, HumanCyc Gene:HS03011, ModBase:O14717, NCBI Gene:1787, OMIM:602478, RefSeq DNA:NT_008705, RefSeq Protein:NP_004403, RefSeq Protein:NP_788270, RefSeq Protein:NP_788271, RefSeq RNA:NM_004412, RefSeq RNA:NM_176081, RefSeq RNA:NM_176083, UniProtKB:O14717, UniProtKB:Q6ICS7"
"NSE4 homolog A, SMC5-SMC6 complex component",NSMCE4A,"Ensembl:ENSG00000107672, GeneCard:NSMCE4A, HGNC:HGNC:25935, HumanCyc Gene:HS12656, NCBI Gene:54780, OMIM:612987, RefSeq DNA:NT_030059, RefSeq Protein:NP_001161337, RefSeq Protein:NP_060085, RefSeq RNA:NM_001167865, RefSeq RNA:NM_017615, UniProtKB:Q9NXX6"
V-set immunoregulatory receptor,VSIR,"Ensembl:ENSG00000107738, GeneCard:C10orf54, HGNC:HGNC:30085, ModBase:Q9H7M9, NCBI Gene:64115, RefSeq DNA:NT_030059, RefSeq Protein:NP_071436, RefSeq RNA:NM_022153, UniProtKB:Q9H7M9"
twinkle mtDNA helicase,TWNK,"Ensembl:ENSG00000107815, GeneCard:C10orf2, HGNC:HGNC:1160, HumanCyc Gene:HS03029, ModBase:Q96RR1, NCBI Gene:56652, OMIM:251880, OMIM:271245, OMIM:606075, OMIM:607459, OMIM:609286, RefSeq DNA:NG_012624, RefSeq DNA:NT_030059, RefSeq Protein:NP_001157284, RefSeq Protein:NP_001157285, RefSeq Protein:NP_001157286, RefSeq Protein:NP_068602, RefSeq RNA:NM_001163812, RefSeq RNA:NM_001163813, RefSeq RNA:NM_001163814, RefSeq RNA:NM_021830, UniProtKB:Q96RR1, UniProtKB:Q9H6V3"
mitochondrial poly(A) polymerase,MTPAP,"Ensembl:ENSG00000107951, GeneCard:MTPAP, HGNC:HGNC:25532, HumanCyc Gene:HS03048, NCBI Gene:55149, RefSeq DNA:NT_008705, RefSeq Protein:NP_060579, RefSeq RNA:NM_018109, UniProtKB:Q9NVV4"
STN1 subunit of CST complex,$1.00,"Ensembl:ENSG00000107960, GeneCard:OBFC1, HGNC:HGNC:26200, HumanCyc Gene:HS03051, ModBase:Q9H668, NCBI Gene:79991, OMIM:613128, RefSeq DNA:NT_030059, RefSeq Protein:NP_079204, RefSeq RNA:NM_024928, UniProtKB:Q9H668"
sortilin related VPS10 domain containing receptor 1,SORCS1,"Ensembl:ENSG00000108018, GeneCard:SORCS1, HGNC:HGNC:16697, HumanCyc Gene:HS03057, ModBase:Q9H1Y2, NCBI Gene:114815, OMIM:606283, RefSeq DNA:NT_030059, RefSeq Protein:NP_001013049, RefSeq Protein:NP_001193498, RefSeq Protein:NP_001193499, RefSeq Protein:NP_001193500, RefSeq Protein:NP_001193501, RefSeq Protein:NP_443150, RefSeq RNA:NM_001013031, RefSeq RNA:NM_001206569, RefSeq RNA:NM_001206570, RefSeq RNA:NM_001206571, RefSeq RNA:NM_001206572, RefSeq RNA:NM_052918, UniProtKB:B3KVZ0, UniProtKB:B3KWN9, UniProtKB:Q8WY21"
transcription activation suppressor family member 2,TASOR2,"Ensembl:ENSG00000108021, GeneCard:C10orf18, HGNC:HGNC:23484, HumanCyc Gene:HS12667, ModBase:Q9H996, NCBI Gene:54906, RefSeq DNA:NG_021250, RefSeq DNA:NT_008705, RefSeq Protein:NP_060252, RefSeq RNA:NM_017782"
zinc finger MIZ-type containing 1,ZMIZ1,"Ensembl:ENSG00000108175, GeneCard:ZMIZ1, HGNC:HGNC:16493, HumanCyc Gene:HS03067, ModBase:Q9ULJ6, NCBI Gene:57178, OMIM:607159, RefSeq DNA:NT_030059, RefSeq Protein:NP_065071, RefSeq RNA:NM_020338, UniProtKB:A0JLS3, UniProtKB:Q9ULJ6"
phenazine biosynthesis like protein domain containing,PBLD,"Ensembl:ENSG00000108187, GeneCard:PBLD, HGNC:HGNC:23301, HumanCyc Gene:HS03070, ModBase:P30039, NCBI Gene:64081, OMIM:612189, RefSeq DNA:NT_030059, RefSeq Protein:NP_001028255, RefSeq Protein:NP_071412, RefSeq RNA:NM_001033083, RefSeq RNA:NM_022129, UniProtKB:C9JIM0, UniProtKB:P30039"
tetraspanin 14,TSPAN14,"Ensembl:ENSG00000108219, GeneCard:TSPAN14, HGNC:HGNC:23303, HumanCyc Gene:HS03071, NCBI Gene:81619, RefSeq DNA:NT_030059, RefSeq Protein:NP_001121781, RefSeq Protein:NP_112189, RefSeq RNA:NM_001128309, RefSeq RNA:NM_030927, UCSC Genome Browser:NM_030927, UniProtKB:B4DHY6, UniProtKB:Q8NG11"
TBC1 domain family member 12,TBC1D12,"Ensembl:ENSG00000108239, GeneCard:TBC1D12, HGNC:HGNC:29082, ModBase:O60347, NCBI Gene:23232, RefSeq DNA:NT_030059, RefSeq Protein:NP_056003, RefSeq RNA:NM_015188, UniProtKB:O60347"
nuclear FMR1 interacting protein 2,NUFIP2,"Ensembl:ENSG00000108256, GeneCard:NUFIP2, HGNC:HGNC:17634, ModBase:Q7Z417, NCBI Gene:57532, OMIM:609356, RefSeq DNA:NT_010799, RefSeq Protein:NP_065823, RefSeq RNA:NM_020772, UniProtKB:A1L3A7, UniProtKB:Q7Z417"
zinc finger HIT-type containing 3,ZNHIT3,"Ensembl:ENSG00000108278, GenAtlas:ZNHIT3, GeneCard:ZNHIT3, HGNC:HGNC:12309, HumanCyc Gene:HS03081, ModBase:Q15649, NCBI Gene:9326, OMIM:604500, RefSeq DNA:NT_010783, RefSeq Protein:NP_004764, RefSeq RNA:NM_004773, UCSC Genome Browser:NM_004773, UniProtKB:Q15649"
RUN domain containing 3A,RUNDC3A,"Ensembl:ENSG00000108309, GeneCard:RUNDC3A, HGNC:HGNC:16984, HumanCyc Gene:HS03086, NCBI Gene:10900, OMIM:605448, RefSeq DNA:NT_010783, RefSeq Protein:NP_001138297, RefSeq Protein:NP_001138298, RefSeq Protein:NP_006686, RefSeq RNA:NM_001144825, RefSeq RNA:NM_001144826, RefSeq RNA:NM_006695, UniProtKB:Q59EK9"
Rap guanine nucleotide exchange factor like 1,RAPGEFL1,"Ensembl:ENSG00000108352, GeneCard:RAPGEFL1, HGNC:HGNC:17428, HumanCyc Gene:HS03091, NCBI Gene:51195, RefSeq DNA:NT_010783, RefSeq Protein:NP_057423, RefSeq RNA:NM_016339, UniProtKB:Q9UHV5"
tripartite motif containing 16 like,TRIM16L,"Ensembl:ENSG00000108448, GeneCard:TRIM16L, HGNC:HGNC:32670, NCBI Gene:147166, RefSeq DNA:NT_010718, RefSeq Protein:NP_001032407, RefSeq RNA:NM_001037330, UniProtKB:Q309B1"
TEN1 subunit of CST complex,TEN1,"Ensembl:ENSG00000108504, Ensembl:ENSG00000257949, GeneCard:TEN1, HGNC:HGNC:37242, NCBI Gene:100134934, OMIM:613130, RefSeq DNA:NT_010783, RefSeq Protein:NP_001106795, RefSeq RNA:NM_001113324, UniProtKB:Q86WV5"
UTP6 small subunit processome component,UTP6,"Ensembl:ENSG00000108651, GeneCard:UTP6, HGNC:HGNC:18279, HumanCyc Gene:HS03137, ModBase:Q9NYH9, NCBI Gene:55813, RefSeq DNA:NT_010799, RefSeq Protein:NP_060898, RefSeq RNA:NM_018428, UniProtKB:Q9NYH9"
"RAB5C, member RAS oncogene family",RAB5C,"Ensembl:ENSG00000108774, GenAtlas:RAB5C, GeneCard:RAB5C, HGNC:HGNC:9785, HumanCyc Gene:HS03152, ModBase:P51148, NCBI Gene:5878, OMIM:604037, RefSeq DNA:NT_010783, RefSeq Protein:NP_004574, RefSeq Protein:NP_958842, RefSeq RNA:NM_004583, RefSeq RNA:NM_201434, UCSC Genome Browser:NM_004583, UniProtKB:P51148"
membrane palmitoylated protein 2,MPP2,"Ensembl:ENSG00000108852, GenAtlas:MPP2, GeneCard:MPP2, HGNC:HGNC:7220, HumanCyc Gene:HS03172, ModBase:Q14168, NCBI Gene:4355, OMIM:600723, RefSeq DNA:NT_010783, RefSeq Protein:NP_005365, RefSeq RNA:NM_005374, UCSC Genome Browser:NM_005374, UniProtKB:Q14168"
RAN guanine nucleotide release factor,RANGRF,"Ensembl:ENSG00000108961, GeneCard:RANGRF, HGNC:HGNC:17679, HumanCyc Gene:HS12684, ModBase:Q9HD47, NCBI Gene:29098, OMIM:607954, RefSeq DNA:NT_010718, RefSeq Protein:NP_001171272, RefSeq Protein:NP_001171273, RefSeq Protein:NP_057576, RefSeq RNA:NM_001177801, RefSeq RNA:NM_001177802, RefSeq RNA:NM_016492, UniProtKB:Q9HD47"
recoverin,RCVRN,"Ensembl:ENSG00000109047, GeneCard:RCVRN, HGNC:HGNC:9937, HumanCyc Gene:HS03188, ModBase:P35243, NCBI Gene:5957, OMIM:179618, RefSeq DNA:NT_010718, RefSeq Protein:NP_002894, RefSeq RNA:NM_002903, UniProtKB:P35243, UniProtKB:Q53XL0"
transmembrane protein 104,TMEM104,"Ensembl:ENSG00000109066, GeneCard:TMEM104, HGNC:HGNC:25984, HumanCyc Gene:HS03193, ModBase:Q8NE00, NCBI Gene:54868, RefSeq DNA:NT_010783, RefSeq Protein:NP_060198, RefSeq RNA:NM_017728, UniProtKB:Q8NE00"
PHD finger protein 12,PHF12,"Ensembl:ENSG00000109118, GeneCard:PHF12, HGNC:HGNC:20816, ModBase:Q96QT6, NCBI Gene:57649, RefSeq DNA:NT_010799, RefSeq Protein:NP_001028733, RefSeq Protein:NP_065940, RefSeq RNA:NM_001033561, RefSeq RNA:NM_020889, UniProtKB:Q96QT6"
SLAIN motif family member 2,SLAIN2,"Ensembl:ENSG00000109171, GeneCard:SLAIN2, HGNC:HGNC:29282, ModBase:Q9P270, NCBI Gene:57606, OMIM:610492, RefSeq DNA:NT_006238, RefSeq Protein:NP_065897, RefSeq RNA:NM_020846, UniProtKB:Q9P270"
"odontogenic, ameloblast associated",ODAM,"Ensembl:ENSG00000109205, GeneCard:ODAM, HGNC:HGNC:26043, HumanCyc Gene:HS12692, ModBase:A1E959, NCBI Gene:54959, RefSeq DNA:NT_022778, RefSeq Protein:NP_060325, RefSeq RNA:NM_017855, UniProtKB:A1E959"
submaxillary gland androgen regulated protein 3A,SMR3A,"Ensembl:ENSG00000109208, GenAtlas:SMR3A, GeneCard:SMR3A, HGNC:HGNC:19216, HumanCyc Gene:HS03211, NCBI Gene:26952, RefSeq DNA:NT_022778, RefSeq Protein:NP_036522, RefSeq RNA:NM_012390, UCSC Genome Browser:NM_012390, UniProtKB:Q99954"
TBC1 domain family member 9,TBC1D9,"Ensembl:ENSG00000109436, GeneCard:TBC1D9, HGNC:HGNC:21710, ModBase:Q6ZT07, NCBI Gene:23158, RefSeq DNA:NT_016354, RefSeq Protein:NP_055945, RefSeq RNA:NM_015130, UniProtKB:Q6ZT07"
zinc finger protein 330,ZNF330,"Ensembl:ENSG00000109445, GeneCard:ZNF330, HGNC:HGNC:15462, HumanCyc Gene:HS03226, ModBase:Q9Y3S2, NCBI Gene:27309, OMIM:609550, RefSeq DNA:NT_016354, RefSeq Protein:NP_055302, RefSeq RNA:NM_014487, UniProtKB:Q9Y3S2"
Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase,SEPSECS,"Ensembl:ENSG00000109618, GeneCard:SEPSECS, HGNC:HGNC:30605, HumanCyc Gene:HS03243, ModBase:Q9HD40, NCBI Gene:51091, OMIM:613009, RefSeq DNA:NT_006316, RefSeq Protein:NP_058651, RefSeq Protein:NP_722547, RefSeq RNA:NM_016955, RefSeq RNA:NM_153825, UniProtKB:Q9HD40"
nei like DNA glycosylase 3,NEIL3,"Ensembl:ENSG00000109674, GeneCard:NEIL3, HGNC:HGNC:24573, HumanCyc Gene:HS03247, ModBase:Q8TAT5, NCBI Gene:55247, OMIM:608934, RefSeq DNA:NT_016354, RefSeq Protein:NP_060718, RefSeq RNA:NM_018248, UniProtKB:Q8TAT5"
SH3 domain containing 19,SH3D19,"Ensembl:ENSG00000109686, GeneCard:SH3D19, HGNC:HGNC:30418, NCBI Gene:152503, OMIM:608674, RefSeq DNA:NT_016354, RefSeq Protein:NP_001009555, RefSeq Protein:NP_001122395, RefSeq Protein:NP_001122396, RefSeq RNA:NM_001009555, RefSeq RNA:NM_001128923, RefSeq RNA:NM_001128924, UniProtKB:Q5HYK7"
NK3 homeobox 2,NKX3-2,"Ensembl:ENSG00000109705, GeneCard:NKX3-2, HGNC:HGNC:951, HumanCyc Gene:HS03251, ModBase:P78367, NCBI Gene:579, OMIM:602183, OMIM:613330, RefSeq DNA:NG_023192, RefSeq DNA:NT_006316, RefSeq Protein:NP_001180, RefSeq RNA:NM_001189, UniProtKB:P78367"
sorting nexin 25,SNX25,"Ensembl:ENSG00000109762, GeneCard:SNX25, HGNC:HGNC:21883, HumanCyc Gene:HS03257, ModBase:Q9H3E2, NCBI Gene:83891, RefSeq DNA:NT_016354, RefSeq Protein:NP_114159, RefSeq RNA:NM_031953, UniProtKB:B3KTI8, UniProtKB:Q9H3E2"
UFM1 specific peptidase 2,UFSP2,"Ensembl:ENSG00000109775, GeneCard:UFSP2, HGNC:HGNC:25640, HumanCyc Gene:HS12698, NCBI Gene:55325, OMIM:611482, RefSeq DNA:NT_016354, RefSeq Protein:NP_060829, RefSeq RNA:NM_018359, RefSeq RNA:NR_028085, UniProtKB:B3KRI4, UniProtKB:Q9NUQ7"
non-SMC condensin I complex subunit G,NCAPG,"Ensembl:ENSG00000109805, GeneCard:NCAPG, HGNC:HGNC:24304, HumanCyc Gene:HS12700, ModBase:Q9BPX3, NCBI Gene:64151, OMIM:606280, RefSeq DNA:NT_006316, RefSeq Protein:NP_071741, RefSeq RNA:NM_022346, UniProtKB:Q9BPX3"
ZPR1 zinc finger,ZPR1,"Ensembl:ENSG00000109917, GenAtlas:ZNF259, GeneCard:ZNF259, HGNC:HGNC:13051, HumanCyc Gene:HS03267, ModBase:O75312, NCBI Gene:8882, OMIM:603901, RefSeq DNA:NT_033899, RefSeq Protein:NP_003895, RefSeq RNA:NM_003904, UCSC Genome Browser:NM_003904, UniProtKB:O75312"
von Willebrand factor A domain containing 5A,VWA5A,"Ensembl:ENSG00000110002, GeneCard:VWA5A, HGNC:HGNC:6658, HumanCyc Gene:HS03275, NCBI Gene:4013, OMIM:602929, RefSeq DNA:NT_033899, RefSeq Protein:NP_001123614, RefSeq Protein:NP_055437, RefSeq Protein:NP_938057, RefSeq RNA:NM_001130142, RefSeq RNA:NM_014622, RefSeq RNA:NM_198315, UniProtKB:O00534"
oxysterol binding protein,OSBP,"Ensembl:ENSG00000110048, GenAtlas:OSBP, GeneCard:OSBP, HGNC:HGNC:8503, HumanCyc Gene:HS03281, ModBase:P22059, NCBI Gene:5007, OMIM:167040, RefSeq DNA:NT_167190, RefSeq Protein:NP_002547, RefSeq RNA:NM_002556, UCSC Genome Browser:NM_002556, UniProtKB:P22059"
